ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,length,sentiment,positive_count,negative_count
2044,ưng mùi nồng khủng_không_dùng,5/10/2022,23:22,1,422203145,74,negative,1,0
684,thích hasaki sản_phẩm,30/04/2023,18:47,5,100230056,41,positive,1,0
3633,đỉnh,10/9/2022,2:27,5,343100024,57,positive,1,0
1787,hasaki shiper tận_tình dễ_thương sản_phẩm đóng_gói kĩ lắm không_được_bọc không_bị đổ tràn chút bha liquid dầu không_chứ_không_hẳn acid không_cảm đau châm_chích chất_lượng,3/12/2020,12:17,5,100220035,394,positive,2,0
3169,kết_hợp serum hiệu_quả tốt,30/11/2020,22:01,5,345800001,30,positive,3,0
688,thích hasaki sản_phẩm,30/04/2023,18:36,5,100230059,41,positive,1,0
2464,chất_lượng tốt dầu,26/08/2019,11:03,5,422205162,37,positive,1,0
1862,môi dính dính khó_chịu cực thích vaseline jely,7/10/2021,0:43,3,422218746,71,negative,1,1
2659,mỏng tơi rã,30/06/2022,12:06,3,217300001,61,negative,0,0
4049,thấm lớp bóng,5/4/2022,12:15,4,422208345,56,positive,0,0
1118,silicot ưng giá rẻ dày vừa_phải mềm mịn tốn nước_tẩy không_dễ rách vụn dính mặt tập đỡ tốn tiền,22/06/2021,9:23,5,422203809,255,positive,3,1
1676,thích thẩm_thấu không_gây mặt dưỡng dưỡng màu đẹp măt mặt mát_mát độ ẩm_kiềm dầu miễn_chê sản_phẩm tiếp,18/08/2021,13:10,5,318900019,281,positive,3,1
2551,lành_tính mụn hợp lắm hẳn bộ_trị mụn eucerin,11/11/2020,23:12,5,204100054,104,positive,1,0
642,tốt,9/3/2024,17:07,5,200400004,3,positive,1,0
1585,ổn,30/10/2023,12:08,5,243300007,6,positive,1,0
1205,hàng hãng hình_sản_phẩm tốt ủng_hộ,21/08/2021,14:51,5,249500007,96,positive,1,0
1998,công_nghiệp nhớ_tẩy kĩ không_lên mụn ổn kĩ nâng tự_nhiên,26/11/2022,16:39,5,422207413,160,positive,1,0
2364,dễ_dàng thoải_mái thư_giãn,30/04/2023,13:57,5,308500013,48,positive,2,0
359,lớp dầu lì mascara giá sài,11/5/2019,14:44,5,422211446,116,positive,0,0
1838,dầu không_nên mùa nóg thích_hợp mùa mát lạnh,3/5/2020,11:38,3,318900009,55,negative,2,0
3499,dầu mụn_ẩn tuần khỏe lỗ chân lông thông_thoáng mụn hàng việt,18/04/2023,5:25,5,422207810,120,positive,1,0
397,hàng chuẩn,31/05/2023,17:29,5,422208973,45,positive,0,0
1211,cực mịn ẩm kiềm dầu tốt dây thích không_hề bết dính thấm vệt trắng không_hề_lộ điểm_trừ,14/05/2021,22:41,5,422217292,268,positive,4,0
2546,serum suốt cũ không_thấy_thích hợp lắm ổn_áp không_bị mùi nồng_mụn,12/11/2020,23:52,5,422206537,194,positive,4,0
655,sản_phẩm tốt,10/11/2023,9:47,5,200400004,6,positive,1,0
414,bộ_tế sản_phẩm nhấp chuột hasaki gửi khảo sản_phẩm hãng,30/03/2023,13:04,5,422208975,153,positive,0,0
2617,kiên_trì hiệu_quả đầu nửa không_rõ lắm bất_mãn_tính phí cố_gắng thâm_mụn cực thích,8/3/2022,23:29,5,371600006,286,positive,2,0
2676,mỏng dày không_được_mềm lắm rát mặt giá rẻ,22/07/2021,13:32,4,422203807,99,positive,2,0
2379,dễ_dàng thoải_mái thư_giãn,29/04/2023,15:44,5,308500015,48,positive,2,0
702,dễ_dàng thoải_mái thư dãn,27/04/2023,18:24,5,308500004,44,positive,1,0
2138,dưỡng_ẩm ưng không_hề vón,13/07/2022,10:46,5,422203617,92,positive,2,0
305,,13/01/2021,21:17,5,422206648,4,positive,0,0
1270,thương_hiệu tốt,20/05/2024,17:34,4,204900005,19,positive,1,0
2930,ôm sát mặt ẩm tốt,27/09/2023,10:24,5,422209703,22,positive,1,0
3316,sản_phẩm tốt,13/06/2024,18:33,5,223600034,11,positive,1,0
2381,thị_hiền để_dàng thoải_mái thư_giãn,29/04/2023,13:25,5,308500015,77,positive,2,0
484,sản_phẩm tốt thích,9/4/2023,17:07,5,200400004,21,positive,2,0
423,phủng phê nhẹ_nhàng_hợp,14/10/2022,20:26,5,422208976,60,positive,2,0
715,tốt,20/04/2023,10:06,5,100230059,3,positive,1,0
2424,mặt_nạ không,22/06/2021,21:03,5,422205164,71,positive,0,0
548,,15/03/2020,20:23,5,204000059,1,positive,0,0
1676,thích thẩm_thấu không_gây mặt dưỡng dưỡng màu đẹp măt mặt mát_mát độ ẩm_kiềm dầu miễn_chê sản_phẩm tiếp,18/08/2021,13:10,5,318900005,281,positive,3,1
2722,trộm_vía kiếm ưng_ý ghê kiểu mỏng nhẹ không_hề nặng_mặt dầu_xài cồn kiềm dầu_ổn,16/06/2023,20:42,5,422211276,181,positive,4,0
764,hàng đóng_gói cẩn_thận shiper,20/01/2022,17:33,5,100230056,58,positive,1,0
2466,hàng,18/06/2019,16:19,5,422202253,57,positive,0,0
1055,nước_tẩy sạch giá hơi_chát đắc_sắt miếng nhạy_cảm mụn trộm_vía đỡ mụn hẳn,27/07/2024,12:23,5,204900009,185,positive,0,0
262,sản_phẩm tốt sạch bụi bẩn lớp mùi nồng đề_nghị điều_chỉnh mùi hương dịu nhẹ,29/05/2024,19:31,4,422201119,122,positive,1,1
71,serum thích hợp bình bha đêm rõ_rệt giá đắt xắt miếng,8/4/2023,6:04,5,422216596,191,positive,2,0
117,hôm hasaki gò vấp nhầm_dạng dầu không_phải_bết lắm altruist không_thấy mùi gắt không_nặng_mặt lỳ trôi giá rẻ tầm ổn_áp lớp hoàn_thành đẹp ghê sợ phấn_phủ giải_quyết,26/05/2022,11:22,5,249500027,363,positive,4,0
1099,chương_trình giá áp_dụng hình_thức cửa_hàng,16/03/2024,17:29,5,422207562,99,positive,0,0
3361,mát thấm khô_thoáng nhẹ kết_hợp dưỡng ẩm cấp_nước lỗ chân_lông cải_thiện lỗ chân_lông hài_lòng,9/5/2020,11:43,5,422203976,187,positive,3,0
1524,mặt_nạ phục_hồi siêu_đỉnh kích_ứng đắp khỏe trông ẩm_căng bóng mê,28/03/2024,17:21,5,422218099,117,positive,2,1
707,đỉnh vô mát,28/04/2023,20:31,5,422200236,28,positive,1,0
1693,thấm phục_hồi tốt,23/05/2021,18:36,5,318900005,34,positive,1,0
701,dễ_dàng thoải_mái thư_giãn,29/04/2023,17:28,5,422205162,48,positive,2,0
2381,thị_hiền để_dàng thoải_mái thư_giãn,29/04/2023,13:25,5,422202253,77,positive,2,0
182,dễ_chịu,26/10/2018,19:18,5,422211446,29,positive,1,0
108,đi_lại lần_ròi gọi_là,29/10/2024,11:42,5,205100137,42,positive,0,0
164,dùg nửa lớp đỉnh lớp khối_lượng chông rửa mặt sữa rửa mặt sạch lớp dầu mùa đông không_hề,13/12/2022,8:25,5,205100136,192,positive,2,0
363,dầu_xài sản_phẩm nhẹ_dịu lớp không_làm giá_cả bình_dân túi tiền_viên ủng_hộ hasaki shiper dễ_thương ghê_á lịch_sự,26/10/2018,21:38,5,422206648,256,positive,4,0
141,sạch tốt xám,2/5/2023,0:59,4,205100137,42,positive,1,0
2578,thích,8/1/2024,14:00,5,100230069,15,positive,1,0
2072,mụn nhạy_cảm mướt lắm,19/05/2021,14:09,5,245500009,58,positive,0,0
4637,ổn_không_thấy nổi_bật,7/10/2023,13:25,3,204100003,56,negative,2,0
2938,sản_phẩm tốt,4/1/2024,15:21,5,200500095,25,positive,1,0
1291,sản phâm tốt nhạy_cảm cạnh vơi,3/8/2019,19:23,4,204900009,58,positive,1,0
1269,chân_ái không_muốn bioderma tội giá,19/07/2024,10:42,5,204900009,129,positive,0,0
2936,môi xăm khô_xài ổn môi_mềm,16/03/2024,12:33,4,200500095,92,positive,1,0
3684,típ hiệu_quả lắm típ,17/03/2022,11:38,5,422213312,88,positive,1,0
2039,ổn_áp đầu bôi mùi nồng xíu à_bôi đánh lắm mướt,21/10/2022,14:35,5,422203145,127,positive,1,0
2014,ưng dưỡng ẩm tốt nâng nhẹ mùi dịu nhẹ mềm,21/11/2022,10:13,5,422203145,88,positive,2,0
692,đỉnh vô mát,30/04/2023,20:05,5,422200236,29,positive,1,0
2074,trắng ổn năngs bôi_tí mặt ẩm hiệu_quả trừ mùi nồng trôi xịt_khoáng trôi thành vệt trắng,28/12/2020,19:34,4,422207413,283,positive,2,0
2307,mặt_nạ mụn lắm,23/10/2024,10:23,5,308500037,30,positive,0,0
4221,texture đẹp nhà_sunplay hỗn_hợp dầu chân_ái kiềm dầu độ_ẩm vừa_phải tội hasaki nhánh hàng hasaki nhập công_nghiệp trải_nghiệm không_mắt kháng tốt hợp hỗn_hợp dầu,21/02/2024,10:06,5,422212361,460,positive,5,0
2698,,23/04/2019,13:02,5,422203776,4,positive,0,0
3522,hồi eucerin nám lắm dổi trộm_vía ghê kết_hợp đỡ nám á_tình_dục,8/7/2024,2:15,5,422221764,173,positive,1,0
3361,mát thấm khô_thoáng nhẹ kết_hợp dưỡng ẩm cấp_nước lỗ chân_lông cải_thiện lỗ chân_lông hài_lòng,9/5/2020,11:43,5,201600019,187,positive,3,0
1146,mẹ bầu không,18/02/2023,8:18,5,422218631,26,positive,0,0
249,đoang gói cẩn_thận hasaki chất_lượng ròi,26/08/2021,20:40,5,422208807,83,positive,1,0
2076,cực tốt sẹo mụn rõ_rệt ốc_sên truecica bớt hẳn mụn cực,4/4/2020,6:05,5,345800015,101,positive,1,0
897,sản_phẩm tốt,13/04/2023,21:08,5,422204795,68,positive,1,0
734,,12/12/2020,19:22,5,422205163,14,positive,0,0
1261,nhầm kết_bạn,11/3/2023,14:15,5,422211549,56,positive,0,0
31,nháa routine bha chân_ái,6/6/2023,22:04,5,318900011,76,positive,0,0
2669,sài đợt cứng mỏng mụn bọc mụn trắng rơi mặt dính mặt,29/12/2021,21:27,2,422203776,193,negative,0,0
1066,rùi đỉnh bàn dầu mụn ẩn_xài không_bí xài_lượng kết_hợp tretinoin đỉnh sợ đồ tư_vấn tư_vấn đồ,5/10/2023,9:20,5,422205122,333,positive,3,0
2501,mùi hương dễ_chịu mát giá_thành ổn,2/5/2023,19:59,5,204100054,48,positive,2,0
1043,thiết_không_phải nhựa sản_phẩm đầu tuýp hợp_không_mình đối_xử aply lớp serum lớp trở_nên tán ẩm cân sản_phẩm chân_ái tím dermaderm martiderm floslek svr isis pharma,14/09/2022,13:42,5,422203617,395,positive,1,0
152,hà rivew_ngợi yên_tâm sản_phẩm nhạy_cảm ấm yên_tâm,2/3/2023,21:47,5,422206648,137,positive,2,0
1833,hàng gói vận_chuyển ướt nắp_xíu không,24/05/2021,11:48,5,204900010,77,positive,0,0
16,lâu_nè tối môi thâm_nhẹ căng bóng ưng hủ lựu tiêm filer í hủ tuần chết hương_quả mọng trải_nghiệm liền,9/7/2024,21:53,5,422218746,257,positive,1,0
708,dễ_dàng thoải_mái thư_giãn,29/04/2023,10:13,5,308500018,48,positive,2,0
699,thích hasaki sản_phẩm,29/04/2023,18:35,5,100230064,49,positive,1,0
2793,bổ rẻ mặt_nạ ôm sát không_bị rơi_rớt hoạt_động ẩm tốt hiệu_quả trị,16/12/2020,17:53,5,365000013,109,positive,4,0
275,chất_lượng sản_phẩm tuyệt_vời hàng lắm,21/06/2021,21:51,5,422206648,52,positive,1,0
449,thấm không_vón không_nâng tấn_tẩy ẩm_mịn thích dưỡng tốt,12/9/2023,11:11,5,204900013,129,positive,2,0
437,không_nên sản_phẩm kém không_đáng giá,25/05/2024,15:10,1,205100146,50,negative,0,3
369,ưng,26/10/2018,19:05,5,422211447,76,positive,1,0
1641,đắp mặt mát lắm dưỡng_chất mùi dễ_chịu đắp mặt thoải_mái đêm rửa láng mịn,4/6/2024,23:28,5,422207147,170,positive,3,0
2744,dịch_vụ chậm_chạp sản_phẩm không_đạt chất_lượng đợi,3/2/2021,8:28,2,422207423,58,negative,0,1
1599,khanhi hợp không_rồi tiếp liên_hệ zalo zalo,15/10/2022,22:09,5,422208181,168,positive,1,0
1660,không_mụn không_láng mịn lắm gọi_là cực_đỉnh chân_ái,26/06/2022,8:48,5,318900005,146,positive,2,0
2615,không_tệ lắm cân_nhắc kỹ,24/06/2021,16:44,2,204900009,51,negative,0,1
1010,dễ_dàng thoải_mái thư_giãn,4/5/2023,18:38,5,422202253,48,positive,2,0
357,thích cực_dịu nhẹ công_dụng,14/05/2020,22:47,5,318900005,66,positive,1,0
100,hài_lòng klairs tốt,19/09/2020,12:01,5,318900005,58,positive,2,0
1030,đỉnh vô mát,30/04/2023,20:03,5,422200236,29,positive,1,0
2382,nhẹ_nhàng thoải_mái thư_giãn,29/04/2023,12:40,5,422202253,51,positive,3,0
2082,thấm nâng nhẹ vệt trắng,29/05/2019,18:02,5,422203145,50,positive,0,0
2341,dễ_dàng thoải_mái thư_giãn,2/5/2023,10:27,5,422205162,45,positive,2,0
174,,5/11/2022,19:32,5,205100136,3,positive,0,0
2366,dễ_dàng,30/04/2023,13:23,5,308500037,26,positive,0,0
3836,hasaki hàng siêu_đặt liền nâng tông nhẹ tệp kết_cấu lỏng thấm đầu ưng bụng,28/07/2023,18:12,5,422212361,163,positive,1,1
106,mặt_nạ đắp rửa,12/4/2023,19:24,5,365000015,48,positive,0,0
1094,rẻ sạch_ổn mụn không_bị rát đỏ mụn hết_mình tiếp,15/08/2024,23:46,5,422207562,106,positive,3,0
2719,thích,29/09/2023,0:23,5,422211276,27,positive,1,0
2649,thất_vọng sản_phẩm không_như quảng_cáo nêu,13/03/2022,13:40,2,422207812,51,negative,0,1
2411,,31/10/2022,14:14,5,308500013,2,positive,0,0
712,,27/04/2023,17:25,5,422206537,44,positive,0,0
266,sài ròi không_kích_ứng mặc_dù nhạy_cảm_tẩy sạch lắm ưng cực,9/7/2021,19:48,5,422211446,109,positive,2,1
2446,hộp,26/07/2020,0:59,5,308500037,51,positive,0,0
1675,dầu_xài thích không_bị rít_dưỡng ẩm tốt,23/09/2021,9:15,5,318900019,55,positive,3,0
577,dầu_sài thích dạng thấm thơm,1/1/2024,13:36,5,422200306,59,positive,2,0
208,dầu mụn oreal_nhạt thích sạch dịu nhẹ không_gây_kích_ứng giá_cả rẻ sản_phẩm tốt hàng gói hàng cẩn_thận,5/4/2022,9:44,5,422208807,163,positive,5,1
2270,sản_phẩm nâng tốt bết rít dính điện_thoại kèm bột phấn_phủ lớp hoàn_thành đẹp,4/4/2024,0:05,4,422208183,103,positive,2,0
422,sản_phẩm thích sữa rửa mặt lớp trắng đục không_tạo bọt ẩm,13/11/2022,17:34,5,422208977,90,positive,1,0
1239,tạm ổn không_sơ dính mặt tốn thấm_tẩy đỡ cân_nhắc,7/8/2023,19:48,4,422222535,164,positive,1,0
698,dễ_dàng thoải_mái thư_giãn,28/04/2023,20:20,5,422205163,47,positive,2,0
3311,không_hợp mụn nhã_ý,3/9/2024,11:48,5,422207323,131,positive,1,1
1439,dễ_chịu dịu giá_thành ổn,4/5/2023,17:22,5,204900159,38,positive,2,0
1881,chất_lượng tốt thích chỗ không_bị sợi dính mặt,2/5/2019,18:24,5,243300007,65,positive,3,0
1026,mùi hương dễ_chịu mát_góa thành ổn,2/5/2023,9:33,5,422206537,45,positive,2,0
836,hài_lòng,6/6/2024,11:18,5,422210400,12,positive,1,0
1287,sản_phẩm hãng chất_lượng tốt dịu nhẹ nhạy_cảm_tẩy không_bị căng ẩm_mịn không_bị_bết dính,30/05/2021,17:39,5,204900009,145,positive,3,0
35,sản_phẩm hiệu_quả cực_kì giá_thành,17/04/2023,13:48,5,200400003,79,positive,1,0
2815,còi vết thâm_công_nhận chấm mụn không_ăn chân_ái mụn thâm,2/9/2024,10:37,5,248700054,167,positive,0,0
3908,hàng quảng_cáo,23/05/2024,20:33,3,422205162,47,negative,0,0
2250,shiper dễ_thương xĩu,17/09/2023,14:48,4,245500009,81,positive,1,0
420,hợp dạng đặc_sệt dạng lỏng bữa đầu,14/12/2022,0:32,3,422208975,159,negative,1,0
1497,thặc xịn,14/12/2019,3:38,5,204900056,17,positive,1,0
140,dầu mụn nhạy_cảm kĩ_thôi chữ cánh mũi_ý ẩm_mặt không_là đau không_quằn_què chăm_tẩy chết tuần ổn khỏe tuần,31/05/2023,14:53,5,245500010,271,positive,1,0
3752,chất_lượng ổn không_như kỳ_vọng,28/05/2022,0:45,2,205100136,51,negative,1,0
270,,1/7/2021,12:49,5,422211447,41,positive,0,0
808,lắm lắm gói hàng kĩ_đẹp sản_phẩm nguyên_tẩy không_thấy ngứa rát sạch,21/08/2020,13:06,5,100230056,113,positive,1,1
1023,dễ_dàng thoải_mái thư_giãn,2/5/2023,14:00,5,422205163,48,positive,2,0
3131,ưng mịn_màng màu bôi thấm,17/06/2021,15:39,5,222600030,90,positive,1,0
128,rửa mặt hạt không_mùi kiềm dầu tốt_rửa mặt sạch_rửa không_bị,4/1/2024,19:18,4,422214147,92,positive,2,0
1157,sản_phẩm đẹp bì_lọ thủy dịu nhẹ lành_tính cầu khả_năng đáp_ứng tốt,30/05/2024,15:08,5,253900004,136,positive,2,0
2345,mùi dễ_chịu mát giá_thành ổn,1/5/2023,17:10,5,422206537,40,positive,2,0
1338,sản_phẩm ẩm dịu tốt,22/02/2021,9:39,5,422211878,39,positive,1,0
2542,nhẹ aply tiết_kiệm thời đường gấp công_dụng lắng eucerin,13/11/2020,23:27,5,422207283,211,positive,0,0
2038,công_nghiệp ưu_điểm bôi thấm lót mướt không_bị,24/10/2022,17:58,5,422203145,115,positive,1,0
226,thích hỗn_hợp ẩm_không_bị căng,10/2/2022,17:51,5,422208807,78,positive,3,0
508,htd nổi mụn_ẩn kiềm_dầu tạm không_lắm kém lắm bù giá rẻ tập,22/09/2022,21:24,3,249500007,183,negative,2,2
1291,tạm ổn không_áp_phê ồi rẻ,31/03/2022,1:50,5,422204775,68,positive,2,0
2422,mặt_nạ tốt,2/9/2021,12:36,5,422202253,28,positive,1,0
1872,giá_cả rẻ,5/4/2021,15:10,5,224100009,41,positive,1,0
351,không_quá thất_vọng tốt,30/07/2023,13:06,2,308500009,45,negative,1,1
2370,mùi hương dễ_chịu mát giá_thành ổn,30/04/2023,10:13,5,204100054,46,positive,2,0
1472,sạch tốt không_phù_hợp lắm căng mặt,17/11/2021,20:41,5,422210784,77,positive,3,1
2061,trứoc sài đợt thất_vọng chất đánh bóng dầu,31/03/2022,23:17,1,422207413,137,negative,0,1
2987,cảm_nhận tốt hỗn_hợp thiên_dầu tối mềm không_đổ_dầu tối hỗn_hợp thiên_dầu phòng máy_lạnh sài không_thì_bí lắm,27/05/2023,20:59,5,422200342,208,positive,3,0
1901,hà dầu mụn cải_tạo làn tốt lắm trị mụn tương_đối tốt sài bữa hiệu_quả rõ_rệt chiến_thần_hà học,3/10/2022,0:31,5,100210023,287,positive,3,0
233,sản_phẩm chất_lượng tốt,19/01/2022,10:47,5,207500001,27,positive,1,0
1428,mụn serum,6/1/2021,17:24,5,293500043,48,positive,0,0
2166,mỏng tiết_kiệm toner lắm túi vệ viền không_bị xơ_bông miếng không_mắc_đáng,14/08/2022,13:58,5,422203300,203,positive,1,1
2444,mặt_nạ naruko tràm trà kiểm_soát dầu mụn mùi thơm_đắp mát mặt đắp kéo mặt_nạ mặt mủi sống mủi chóp mũi không_đắp tiếc,29/07/2020,1:21,4,308500013,199,positive,1,0
349,siêu,2/10/2019,19:55,5,205100146,28,positive,0,0
2222,hỗn_hợp thiên_dầu lắm,16/05/2020,20:46,5,422207414,45,positive,1,0
3515,tuýp thứ_ròi tuýp đầu tình_cờ lướt_hasaki hốt chất_thấm hiệu_quả nếp nhăn quầng_thâm cơ_địa trộm_vía,7/9/2021,21:24,5,232500022,260,positive,1,0
139,kết_hợp lọ_hồng trắng_hồng trắng tối hỗn_hợp thiên_dầu thẩm_thấu mướt mịn lắm lọ hồng_đặc ấm lọ trắng mát,15/06/2023,13:08,5,418800004,220,positive,2,0
2701,tạm ổn,18/03/2022,13:46,3,422204795,42,negative,1,0
132,rửa mềm mịn_mát lạnh_ưng,8/8/2023,7:13,5,308500001,38,positive,1,0
2773,thấm mát_mướt ẩm tốt mùi,21/10/2023,10:49,4,422202632,62,positive,1,0
2061,trứoc sài đợt thất_vọng chất đánh bóng dầu,31/03/2022,23:17,1,249500019,137,negative,0,1
2318,dễ_dàng thoải_mái thư_giãn,4/5/2023,18:17,5,422205163,47,positive,2,0
130,dét giọt serum thấm lắm chất lỏng nước_lả tác_dụng tuyệt_luôn nặn mụn dịu bớt đỏ á_không_bị đổ dầu_bí dầu phục_hồi đỏ ẩm á_dùng mặt_ráo mịn lắm độ_ẩm yên_tâm nhạy_cảm phê nói_chuyện,18/03/2024,22:29,5,422208327,473,positive,2,0
1382,sản_phẩm,9/5/2022,13:18,5,422200306,19,positive,0,0
2329,mùi hương dễ_chịu mát giá sản_phẩm ổn,3/5/2023,17:09,5,422206537,66,positive,2,0
3783,ứng_dụng quà tặng không_thấy tặng không_thấy tặng gân không_thây tặng,7/11/2022,18:46,4,422204902,108,positive,0,0
727,tốt,10/4/2023,12:51,5,100230057,3,positive,1,0
348,mùi tràm trà dễ_chịu đắp nóng_nhẹ không_khó đắp vô_nhẹ dưỡng_chất thấm không_gây nhờn_rít mặt_nạ mặt_nạ tủ_lạnh đắp trải_nghiệm tốt,6/10/2019,15:26,5,308500018,240,positive,3,0
2438,dịch_vụ chậm sản_phẩm,6/1/2023,17:21,2,422221911,44,negative,0,1
700,thích hasaki sản_phẩm,29/04/2023,18:35,5,100230064,40,positive,1,0
